,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Seating_Capacity,Seats_Material,Type,Wheelbase
314,Lamborghini,Urus,V8,30000000,3996,8.0,8.0,AWD (All Wheel Drive),V,BS 4,"Front, Transverse",Injection,75,Petrol,1638.0,5112.0,2181.0,SUV,5.0,100.00115562403698,17.297345971564003,7.8,26.160526315789475,2200.0,5,5.0,Leather,Automatic,3003.0
315,Bentley,Continental Gt,Coupe,33791059,5998,12.0,4.0,AWD (All Wheel Drive),W,BS 4,"Front, Longitudinal",Injection,90,Petrol,1401.0,4807.0,2226.0,Coupe,2.0,5.3,8.6,8.6,26.160526315789475,2320.0,8,4.0,Leather,Automatic,2746.0
316,Ferrari,Portofino,V8 Convertible,35000000,3855,8.0,4.0,AWD (All Wheel Drive),V,BS 4,"Front, Longitudinal",Injection,92,Petrol,1320.0,4569.0,1910.0,Convertible,2.0,6.0,9.0,9.0,26.160526315789475,1730.0,7,2.0,Leather,Automatic,2669.0
317,Bentley,Bentayga,W12,45941557,5950,12.0,4.0,AWD (All Wheel Drive),W,BS 4,"Front, Longitudinal",PGM - Fi,85,Petrol,1742.0,5141.0,1998.0,SUV,5.0,96.0,13.1,19.0,26.160526315789475,2422.0,8,5.0,Leather,Automatic,2992.0
318,Bentley,Bentayga,V8,37542069,3996,12.0,4.0,AWD (All Wheel Drive),W,BS 4,"Front, Longitudinal",PGM - Fi,85,Petrol,1742.0,5140.0,1998.0,SUV,5.0,100.00115562403698,17.297345971564003,8.77,26.160526315789475,2428.0,8,5.0,Leather,Automatic,2995.0
319,Aston Martin,Db 11,V12,40456503,5198,12.0,4.0,AWD (All Wheel Drive),V,BS 4,"Rear, Transverse",Injection,80,Petrol,1250.0,4385.0,1865.0,Coupe,2.0,6.0,17.297345971564003,18.52588732394362,26.160526315789475,1680.0,5,2.0,Leather,Automatic,2600.0
320,Ferrari,458 Speciale,Coupe,42531500,4497,8.0,4.0,AWD (All Wheel Drive),V,BS 4,"Front, Longitudinal",Injection,86,Petrol,1203.0,4571.0,1951.0,Coupe,2.0,6.0,9.0,9.0,26.160526315789475,1395.0,7,2.0,Leather,Automatic,2650.0
321,Bentley,Mulsanne,Sedan,52571294,6752,8.0,4.0,RWD (Rear Wheel Drive),V,BS 4,"Front, Longitudinal",Injection,90,Petrol,1521.0,5575.0,2208.0,Sedan,4.0,6.2,9.5,9.5,26.160526315789475,2685.0,8,4.0,Leather,Automatic,3266.0
322,Maruti Suzuki,Alto,Std,294800,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,730.0,5,5.0,Fabric,Manual,2360.0
323,Maruti Suzuki,Alto,Std (O),299900,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,732.0,5,5.0,Fabric,Manual,2360.0
324,Maruti Suzuki,Alto,Lxi,352900,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,755.0,5,5.0,Fabric,Manual,2360.0
325,Maruti Suzuki,Alto,Lxi (O),357200,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,757.0,5,5.0,Fabric,Manual,2360.0
326,Maruti Suzuki,Alto,Vxi,376100,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,762.0,5,5.0,Fabric,Manual,2360.0
327,Maruti Suzuki,Alto,Lxi Cng,405570,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,CNG + Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,755.0,5,5.0,Fabric,Manual,2360.0
328,Maruti Suzuki,Alto,Lxi (O),409190,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,CNG + Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,757.0,5,5.0,Fabric,Manual,2360.0
329,Maruti Suzuki,Alto,Vxi Plus,389600,796,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1475.0,3445.0,1490.0,Hatchback,5.0,100.00115562403698,17.297345971564003,22.05,26.160526315789475,762.0,5,5.0,Fabric,Manual,2360.0
330,Maruti Suzuki,S-Presso,Std,370500,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.4,26.160526315789475,726.0,5,5.0,Fabric,Manual,2380.0
331,Maruti Suzuki,S-Presso,Std (O),376500,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.4,26.160526315789475,726.0,5,5.0,Fabric,Manual,2380.0
332,Maruti Suzuki,S-Presso,Lxi,409000,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.4,26.160526315789475,726.0,5,5.0,Fabric,Manual,2380.0
333,Maruti Suzuki,S-Presso,Lxi (O),415000,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.4,26.160526315789475,726.0,5,5.0,Fabric,Manual,2380.0
334,Maruti Suzuki,S-Presso,Vxi,432500,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.7,26.160526315789475,726.0,5,5.0,Fabric,Manual,2380.0
335,Maruti Suzuki,S-Presso,Vxi (O),438500,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.7,26.160526315789475,726.0,5,5.0,Fabric,Manual,2380.0
336,Maruti Suzuki,S-Presso,Vxi Ags,475500,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.7,26.160526315789475,726.0,5,5.0,Fabric,AMT,2380.0
337,Maruti Suzuki,S-Presso,Vxi+,456000,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.7,26.160526315789475,726.0,5,5.0,Fabric,Manual,2380.0
338,Maruti Suzuki,S-Presso,Vxi (O),481500,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.7,26.160526315789475,726.0,5,5.0,Fabric,AMT,2380.0
339,Maruti Suzuki,S-Presso,Vxi+ Ags,499000,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,Petrol,1549.0,3565.0,1520.0,Hatchback,5.0,100.00115562403698,17.297345971564003,21.7,26.160526315789475,726.0,5,5.0,Fabric,AMT,2380.0
340,Maruti Suzuki,Celerio,Lxi,426289,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,17.297345971564003,23.1,26.160526315789475,810.0,5,5.0,Fabric,Manual,2425.0
341,Maruti Suzuki,Celerio,Vxi,465138,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,810.0,5,5.0,Fabric,Manual,2425.0
342,Maruti Suzuki,Celerio,Vxi At,508138,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,810.0,5,5.0,Fabric,Automatic,2425.0
343,Maruti Suzuki,Celerio,Zxi,490924,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,810.0,5,5.0,Fabric,Manual,2425.0
344,Maruti Suzuki,Celerio,Zxi (Opt),531279,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,810.0,5,5.0,Fabric,Manual,2425.0
345,Maruti Suzuki,Celerio,Vxi Cng,530000,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,CNG,1560.0,3600.0,1600.0,Hatchback,5.0,100.00115562403698,17.297345971564003,18.52588732394362,31.79,810.0,5,5.0,Fabric,Manual,2425.0
346,Maruti Suzuki,Celerio,Zxi Ags,533924,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,830.0,5,5.0,Fabric,Automatic,2425.0
347,Maruti Suzuki,Celerio,Lxi Mt,434659,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,17.297345971564003,23.1,26.160526315789475,830.0,5,5.0,Fabric,Manual,2425.0
348,Maruti Suzuki,Celerio,Vxi (O),472257,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,810.0,5,5.0,Fabric,Manual,2425.0
349,Maruti Suzuki,Celerio,Vxi (O),515257,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,810.0,5,5.0,Fabric,Automatic,2425.0
350,Maruti Suzuki,Celerio,Zxi (O),543279,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,Petrol,1560.0,3600.0,1600.0,Hatchback,5.0,23.0,22.0,23.1,26.160526315789475,830.0,5,5.0,Fabric,Automatic,2425.0
351,Hyundai,Grand I10 Prime,Era T,551530,1120,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,43,Diesel,1520.0,3765.0,1660.0,Hatchback,5.0,24.0,24.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2425.0
352,Hyundai,Grand I10 Prime,Era T+,568930,1120,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,43,Diesel,1520.0,3765.0,1660.0,Hatchback,5.0,24.0,24.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2425.0
353,Hyundai,Grand I10 Prime,Era T,460369,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,43,Petrol,1520.0,3765.0,1660.0,Hatchback,5.0,18.9,19.77,19.77,26.160526315789475,1003.0,5,5.0,Fabric,Manual,2425.0
354,Hyundai,Grand I10 Prime,Era T+,477511,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,43,Petrol,1520.0,3765.0,1660.0,Hatchback,5.0,18.9,19.77,19.77,26.160526315789475,1003.0,5,5.0,Fabric,Manual,2425.0
355,Hyundai,Grand I10 Prime,Era T+,545946,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,43,CNG,1520.0,3765.0,1660.0,Hatchback,5.0,100.00115562403698,17.297345971564003,18.52588732394362,25.0,935.0,5,5.0,Fabric,Manual,2425.0
356,Hyundai,Grand I10 Prime,Era T,528804,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,43,CNG,1520.0,3765.0,1660.0,Hatchback,5.0,100.00115562403698,17.297345971564003,18.52588732394362,25.0,935.0,5,5.0,Fabric,Manual,2425.0
357,Mahindra,Kuv100 Nxt,K2 6Str,488194,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
358,Mahindra,Kuv100 Nxt,K2+ 6Str,532184,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
359,Mahindra,Kuv100 Nxt,K2 D,590798,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
360,Mahindra,Kuv100 Nxt,K2+ D,619243,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
361,Mahindra,Kuv100 Nxt,K4+ D,667273,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
362,Mahindra,Kuv100 Nxt,K4+ 6Str,579645,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
363,Mahindra,Kuv100 Nxt,K6+ 6Str,631144,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
364,Mahindra,Kuv100 Nxt,K6+ D,754548,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
365,Mahindra,Kuv100 Nxt,K8 6Str,693550,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
366,Mahindra,Kuv100 Nxt,K8 D,787304,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
367,Mahindra,Kuv100 Nxt,K8 6,701045,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
368,Mahindra,Kuv100 Nxt,K8 D,794800,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
369,Mahindra,Kuv100 Nxt,K4+ 5Str,573250,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
370,Mahindra,Kuv100 Nxt,K6+ 5Str,631146,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
371,Mahindra,Kuv100 Nxt,K8 5Str,687175,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
372,Mahindra,Kuv100 Nxt,K4+ D,660832,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
373,Mahindra,Kuv100 Nxt,K6+ D,748128,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
374,Mahindra,Kuv100 Nxt,K8 D,780884,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
375,Mahindra,Kuv100 Nxt,K2 D,550155,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
376,Mahindra,Kuv100 Nxt,K2 D,559741,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,35,Diesel,1655.0,3700.0,1735.0,Hatchback,5.0,22.25,25.32,25.32,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
377,Mahindra,Kuv100 Nxt,K2 5Str,524312,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2385.0
378,Mahindra,Kuv100 Nxt,K2 6Str,542913,1198,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,35,Petrol,1655.0,3700.0,1735.0,Hatchback,5.0,15.5,18.15,18.15,26.160526315789475,1342.2072289156627,5,6.0,Fabric,Manual,2385.0
379,Maruti Suzuki,Swift,Lxi,519000,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530.0,3840.0,1735.0,Hatchback,5.0,12.6,17.0,20.4,26.160526315789475,855.0,5,5.0,Fabric,Manual,2450.0
380,Maruti Suzuki,Swift,Vxi,619000,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,20.4,26.160526315789475,863.0,5,5.0,Fabric,Manual,2450.0
381,Maruti Suzuki,Swift,Vxi Amt,666000,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,20.4,26.160526315789475,863.0,5,5.0,Fabric,Automatic,2450.0
382,Maruti Suzuki,Swift,Zxi,678000,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,20.4,26.160526315789475,871.0,5,5.0,Fabric,Manual,2450.0
383,Maruti Suzuki,Swift,Zxi Amt,725000,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,20.4,26.160526315789475,871.0,5,5.0,Fabric,Automatic,2450.0
384,Maruti Suzuki,Swift,Zxi Plus,758000,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,20.4,26.160526315789475,880.0,5,5.0,Fabric,Manual,2450.0
385,Maruti Suzuki,Swift,Ldi,599000,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.2,26.160526315789475,955.0,5,5.0,Fabric,Manual,2430.0
386,Maruti Suzuki,Swift,Vdi,698000,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.2,26.160526315789475,965.0,5,5.0,Fabric,Manual,2450.0
387,Maruti Suzuki,Swift,Vdi Amt,745000,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.2,26.160526315789475,965.0,5,5.0,Fabric,Automatic,2450.0
388,Maruti Suzuki,Swift,Zdi,757000,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.2,26.160526315789475,975.0,5,5.0,Fabric,Manual,2450.0
389,Maruti Suzuki,Swift,Zdi Amt,804000,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.2,26.160526315789475,975.0,5,5.0,Fabric,Automatic,2450.0
390,Maruti Suzuki,Swift,Zdi Plus,838000,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.2,26.160526315789475,985.0,5,5.0,Fabric,Manual,2450.0
391,Maruti Suzuki,Swift,Zxi Plus,802000,1197,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37,Petrol,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,20.4,26.160526315789475,880.0,5,5.0,Fabric,Automatic,2450.0
392,Maruti Suzuki,Swift,Zdi Plus,884000,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Diesel,1530.0,3840.0,1735.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.2,26.160526315789475,985.0,5,5.0,Fabric,Automatic,2450.0
393,Tata,Altroz,Xe Petrol,529000,1199,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,17.297345971564003,18.0,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
394,Tata,Altroz,Xm Petrol,615000,1199,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,18.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
395,Tata,Altroz,Xt Petrol,684000,1199,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,18.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
396,Tata,Altroz,Xz Petrol,744000,1199,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,18.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
397,Tata,Altroz,Xz (O),769000,1199,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Petrol,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,18.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Leather,Manual,2501.0
398,Tata,Altroz,Xe Diesel,699000,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Diesel,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,17.297345971564003,25.0,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
399,Tata,Altroz,Xm Diesel,775000,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Diesel,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,25.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
400,Tata,Altroz,Xt Diesel,844000,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Diesel,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,25.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
401,Tata,Altroz,Xz Diesel,904000,1497,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37,Diesel,1523.0,3990.0,1755.0,Hatchback,5.0,100.00115562403698,25.0,18.52588732394362,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2501.0
